strategy,strategy_notes,signal_month,ticker,GICS Sector,score,allocated_cash,gross_stock_return,cost_drag_per_holding,realized_stock_return
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-09-30,COR,Health Care,0.8608330837652911,155900.15247407925,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-09-30,NTAP,Information Technology,0.8298206877522488,155900.15247407925,0.0073736076755073,0.0,0.0073736076755073
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-09-30,KMB,Consumer Staples,0.8293161095607369,155900.15247407925,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-09-30,BKR,Energy,0.8237522219019933,155900.15247407925,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-09-30,APP,Information Technology,0.7977241754210838,155900.15247407925,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-09-30,VST,Utilities,0.7968070229909258,155900.15247407925,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-09-30,AAPL,Information Technology,0.768018431210281,155900.15247407925,0.060108218318561,0.0,0.060108218318561
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-09-30,TRGP,Energy,0.7487908803034203,155900.15247407925,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-10-31,APP,Information Technology,1.7156508262878871,152467.89448113824,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-10-31,EBAY,Consumer Discretionary,1.6628691172130767,152467.89448113824,0.0300024795441486,0.0,0.0300024795441486
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-10-31,CI,Health Care,1.189637392535124,152467.89448113824,0.1422921644556816,0.0,0.1422921644556816
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-10-31,DXCM,Health Care,1.1368208792426338,152467.89448113824,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-10-31,CMG,Consumer Discretionary,1.062854530207898,152467.89448113824,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-10-31,FISV,Financials,1.0156219572138958,152467.89448113824,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-10-31,META,Communication Services,1.0143573210700356,152467.89448113824,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-10-31,FIX,Industrials,0.9987864435351306,152467.89448113824,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-10-31,MPWR,Information Technology,0.9698329902263199,152467.89448113824,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-10-31,EME,Industrials,0.9629665535937866,152467.89448113824,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-10-31,COR,Health Care,0.8662264371215864,152467.89448113824,0.0924779387334233,0.0,0.0924779387334233
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-10-31,MA,Financials,0.8380295163228864,152467.89448113824,0.0009636363636416,0.0,0.0009636363636416
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-10-31,VRSK,Industrials,0.8350974498034739,152467.89448113824,0.0354234715002153,0.0,0.0354234715002153
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-10-31,CLX,Consumer Staples,0.8228887180858374,152467.89448113824,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-10-31,LRCX,Information Technology,0.8158566523719795,152467.89448113824,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-10-31,HOOD,Financials,0.8126741167707119,152467.89448113824,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-10-31,MSI,Information Technology,0.7940163124590967,152467.89448113824,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-10-31,CL,Consumer Staples,0.7700510288898728,152467.89448113824,0.0498889904662447,0.0,0.0498889904662447
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-10-31,KLAC,Information Technology,0.7666323814935819,152467.89448113824,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-10-31,WDC,Information Technology,0.7254523501664253,152467.89448113824,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-11-30,CL,Consumer Staples,1.1993662845702058,149807.7008374039,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-11-30,COR,Health Care,1.0302783787859777,149807.7008374039,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-11-30,NVDA,Information Technology,0.9706333762671475,149807.7008374039,0.06723603878713,0.0,0.06723603878713
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-11-30,VRSK,Industrials,0.9678023651664935,149807.7008374039,-0.0002174006969671,0.0,-0.0002174006969671
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-11-30,CLX,Consumer Staples,0.9225051257176403,149807.7008374039,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-11-30,ABBV,Health Care,0.8637158770621219,149807.7008374039,0.0057220828384687,0.0,0.0057220828384687
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-11-30,LLY,Health Care,0.8536614243938868,149807.7008374039,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-11-30,EXPE,Consumer Discretionary,0.8509878058307334,149807.7008374039,0.1132023575639964,0.0,0.1132023575639964
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-11-30,GDDY,Information Technology,0.8498372212374057,149807.7008374039,-0.0232228607415571,0.0,-0.0232228607415571
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-11-30,MA,Financials,0.8032011381515585,149807.7008374039,0.0424366372069435,0.0,0.0424366372069435
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-11-30,GILD,Health Care,0.7982660472689092,149807.7008374039,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-11-30,AAPL,Information Technology,0.7865725251818132,149807.7008374039,-0.0221215064206901,0.0,-0.0221215064206901
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-11-30,IDXX,Health Care,0.7822539594447752,149807.7008374039,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-11-30,GOOGL,Communication Services,0.7358449952361644,149807.7008374039,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-11-30,INCY,Health Care,0.7307553709657538,149807.7008374039,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-11-30,LRCX,Information Technology,0.6427212924536855,149807.7008374039,0.1072560724375049,0.0,0.1072560724375049
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-11-30,KLAC,Information Technology,0.6290822193759551,149807.7008374039,0.0429871244634851,0.0,0.0429871244634851
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-11-30,MMM,Industrials,0.5815491790028354,149807.7008374039,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-11-30,SYY,Consumer Staples,0.5718902312345324,149807.7008374039,-0.0293730242368019,0.0,-0.0293730242368019
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-11-30,DGX,Health Care,0.5610148345702833,149807.7008374039,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-12-31,APP,Information Technology,2.220678078380846,148338.8776866184,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-12-31,WDC,Information Technology,2.1012554213936943,148338.8776866184,0.3,0.0,0.3
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-12-31,HOOD,Financials,1.9099069506054074,148338.8776866184,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-12-31,NEM,Materials,1.7046029272141139,148338.8776866184,0.3,0.0,0.3
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-12-31,KLAC,Information Technology,1.5931543508743577,148338.8776866184,0.3,0.0,0.3
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-12-31,LRCX,Information Technology,1.4576995173973897,148338.8776866184,0.3,0.0,0.3
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-12-31,LITE,Information Technology,1.428903724248003,148338.8776866184,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-12-31,MU,Information Technology,1.415889831683074,148338.8776866184,0.3,0.0,0.3
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-12-31,FIX,Industrials,1.1237290101298711,148338.8776866184,0.217071611253202,0.0,0.217071611253202
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-12-31,CVNA,Consumer Discretionary,1.0134075618207221,148338.8776866184,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-12-31,DG,Consumer Staples,0.9444261935130354,148338.8776866184,0.0845717672850436,0.0,0.0845717672850436
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-12-31,GDDY,Information Technology,0.940901048651325,148338.8776866184,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-12-31,UHS,Health Care,0.8954557325872181,148338.8776866184,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-12-31,CL,Consumer Staples,0.8917084037406195,148338.8776866184,0.1509454264135656,0.0,0.1509454264135656
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-12-31,WSM,Consumer Discretionary,0.8832302780613053,148338.8776866184,0.1237606411208966,0.0,0.1237606411208966
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-12-31,HII,Industrials,0.8579379906791669,148338.8776866184,0.236539535977813,0.0,0.236539535977813
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-12-31,JBL,Information Technology,0.807647657959495,148338.8776866184,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-12-31,MA,Financials,0.7877145612649886,148338.8776866184,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-12-31,HWM,Industrials,0.7438030900517718,148338.8776866184,0.0126040196603329,0.0,0.0126040196603329
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2025-12-31,FSLR,Information Technology,0.7426169759679386,148338.8776866184,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2026-01-31,NEM,Materials,2.0953103588049333,162249.30403576314,0.1705384476854416,0.0,0.1705384476854416
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2026-01-31,APP,Information Technology,2.0253541770889476,162249.30403576314,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2026-01-31,WDC,Information Technology,1.8020955119413788,162249.30403576314,0.1474636417714205,0.0,0.1474636417714205
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2026-01-31,KLAC,Information Technology,1.7626858036183852,162249.30403576314,-0.05,0.0,-0.05
improved_8_equal_weight_top20,Improved 8: improved 4 design with equal-weight 1/N sizing at top 20. Each position targets 5 pct of current portfolio equity. Top-N expansion from 10 to 20 and switch from fixed-dollar to percent-of-equity sizing are mechanically coupled and treated as a single improvement. Stop-loss / take-profit inherited from improved 4.,2026-01-31,LRCX,Information Technology,1.336224833310789,162249.30403576314,-0.05,0.0,-0.05
